交易日期,小单主动买入占比,中单主动买入占比,大单主动买入占比,小单买入额(万元),中单买入额(万元),大单买入额(万元)
2018-09-18,0.6249364826334481,0.26111116709686466,0.1139523502696871,15802265.6,6602507.82,2881421.32
2018-09-19,0.5964535865855833,0.2774255799032003,0.12612083351121622,19080079.8,8874625.489999998,4034505.99
2018-09-20,0.6544964870310578,0.2508229304408374,0.09468058252810468,16399568.91,6284812.85,2372389.7199999997
2018-09-21,0.5785989349392049,0.26970073585376386,0.15170032920703125,18558654.82,8650694.91,4865812.7
2018-09-25,0.6525493683941049,0.25008812229924615,0.09736250930664897,15840441.06,6070814.49,2363445.84
2018-09-26,0.5993335297873423,0.2751880452298776,0.12547842498278006,18625728.39,8552129.21,3899543.32
2018-09-27,0.6676302214533681,0.24357945114602914,0.08879032740060269,19103610.42,6969796.74,2540651.65
2018-09-28,0.6202144390184918,0.2659024416601233,0.11388311932138481,16323973.560000002,6998522.05,2997390.7600000002
2018-10-08,0.6627432177481963,0.2384123198611722,0.0988444623906315,19186321.64,6902002.66,2861533.0900000003
2018-10-09,0.6703778626649782,0.24211913425013643,0.08750300308488543,15415436.739999998,5567564.81,2012144.32
2018-10-10,0.6632009949926914,0.24378244402975194,0.09301656097755659,15675456.54,5762055.75,2198544.74
2018-10-11,0.6667292253802415,0.2357154490970122,0.09755532552274644,23939829.99,8463687.45,3502858.1599999997
2018-10-12,0.6532607051365676,0.25061570624083707,0.09612358862259542,20206710.060000002,7752064.18,2973302.19
2018-10-15,0.6868792840363853,0.23271223976769378,0.08040847619592095,16425470.650000002,5564890.59,1922822.68
2018-10-16,0.6997253323467856,0.22186949674694814,0.07840517090626621,16523698.77,5239348.3,1851502.82
2018-10-17,0.6749016458738947,0.2369485606202065,0.08814979350589879,17479298.23,6136737.970000001,2282994.1799999997
2018-10-18,0.698209157626502,0.22121936389388203,0.08057147847961592,16768500.520000001,5312902.27,1935040.3299999998
2018-10-19,0.6088418056467763,0.25610488041303486,0.13505331394018885,17439722.32,7335892.4399999995,3868479.91
2018-10-22,0.5521843114999556,0.27651371127143237,0.17130197722861196,23303503.53,11669542.42,7229354.67
2018-10-23,0.6522802709539952,0.239550004238271,0.10816972480773382,23405868.75,8595807.98,3881470.1200000006
2018-10-24,0.6407338329954096,0.24795155074660316,0.11131461625798712,19097716.24,7390445.32,3317844.08
2018-10-25,0.6507179801934991,0.24376708890264762,0.10551493090385321,19057591.6,7139212.02,3090218.0700000003
2018-10-26,0.6622395898662271,0.24161357057155283,0.0961468395622201,18761373.87,6844958.529999999,2723858.3
2018-10-29,0.6711832127246045,0.23012882559734074,0.0986879616780547,17183077.0,5891567.69,2526527.5
2018-10-30,0.6152598523115655,0.25569805250965205,0.12904209517878232,19179024.77,7970679.81,4022530.53
2018-10-31,0.6237587404095681,0.2644621056662994,0.11177915392413255,19655845.37,8333712.890000001,3522377.52
2018-11-01,0.6119019921035612,0.2641214231546027,0.123976584741836,23530735.2,10156808.36,4767528.5
2018-11-02,0.5475067015899335,0.2858981690946723,0.16659512931539414,24727761.56,12912393.1,7524153.8100000005
2018-11-05,0.6534763861706572,0.24917727476749527,0.09734633906184766,25764893.27,9824419.1,3838115.79
2018-11-06,0.6746344148890843,0.2338789121417813,0.09148667296913444,21181277.63,7343020.25,2872377.3600000003
2018-11-07,0.6524089569312004,0.24787231154020947,0.09971873152859018,22145024.04,8413646.440000001,3384799.8
2018-11-08,0.6763143478274971,0.23866502370508824,0.08502062846741461,20072019.3,7083228.350000001,2523287.73
2018-11-09,0.6783787163448209,0.23063232350378804,0.09098896015139107,18614247.07,6328392.9,2496674.71
2018-11-12,0.6249740053720806,0.2656464470520823,0.10937954757583714,21161665.47,8994808.1,3703599.47
2018-11-13,0.621716752985497,0.26567241617014853,0.11261083084435444,28286570.08,12087435.93,5123513.470000001
2018-11-14,0.661405335876468,0.24726219784803713,0.09133246627549493,27194944.35,10166657.790000001,3755308.8900000006
2018-11-15,0.6314006909812739,0.2618412511762673,0.1067580578424588,25469753.01,10562281.75,4306459.279999999
2018-11-16,0.6192381166061459,0.2635799001090979,0.11718198328475621,29470347.66,12544110.39,5576843.05
2018-11-19,0.6378261883595985,0.25690494810140035,0.10526886353900122,28100721.22,11318466.469999999,4637832.4399999995
2018-11-20,0.6720601417885823,0.23652358869130813,0.09141626952010964,28382660.97,9988940.59,3860721.42
2018-11-21,0.6575962279433394,0.24654963534092617,0.0958541367157344,22855972.14,8569288.2,3331587.6599999997
2018-11-22,0.677056210455382,0.24000021897377616,0.0829435705708419,20678969.03,7330199.5,2533301.52
2018-11-23,0.7116023597949873,0.21967644934956693,0.0687211908554457,25482827.14,7866720.66,2460939.3200000003
2018-11-26,0.691101159892304,0.22854003158352953,0.0803588085241665,17618059.840000004,5826110.83,2048565.94
2018-11-27,0.6902120554977552,0.2315400173207843,0.07824792718146051,17313679.53,5808084.09,1962816.3900000001
2018-11-28,0.6612525687666705,0.2491630807288366,0.08958435050449289,19276787.009999998,7263584.09,2611556.5
2018-11-29,0.6892584981948919,0.23038425987166564,0.08035724193344242,21381118.939999998,7146626.8100000005,2492718.9899999998
2018-11-30,0.68348261517912,0.23439393975907513,0.08212344506180483,18230772.9,6252072.24,2190507.62
2018-12-03,0.5847628937058013,0.2773723664269442,0.13786473986725462,24870093.64,11796707.35,5863417.51
2018-12-04,0.6590599740701134,0.24811049594254858,0.09282952998733794,21758997.080000002,8191417.7299999995,3064785.5300000003
2018-12-05,0.6664249207663943,0.2442442188881145,0.08933086034549122,21474380.74,7870343.96,2878531.17
2018-12-06,0.6938201667419909,0.22714112486400065,0.07903870839400857,21586904.41,7067067.210000001,2459140.17
2018-12-07,0.6875892665344522,0.2347175162556078,0.07769321720993995,16552590.34,5650441.45,1870337.51
2018-12-10,0.70353271369162,0.22271105861806692,0.07375622769031315,16924799.41,5357732.37,1774344.44
2018-12-11,0.6947330522589812,0.23150832347188333,0.07375862426913553,15146335.129999999,5047266.2,1608060.5899999999
2018-12-12,0.6947342203412169,0.23253356997407723,0.0727322096847058,15462539.92,5175446.24,1618784.08
2018-12-13,0.6326859350928971,0.2563299348872933,0.1109841300198097,19264817.22,7805056.299999999,3379384.4
2018-12-14,0.7148976357862109,0.21729286674125006,0.06780949747253899,20858156.86,6339828.91,1978438.68
2018-12-17,0.7106910582857143,0.21880304522824254,0.07050589648604319,16931464.18,5212751.5600000005,1679728.5499999998
2018-12-18,0.7255240903952958,0.21247446289512636,0.062001446709577766,16672169.43,4882553.58,1424761.27
2018-12-19,0.7256780030551394,0.20876697838481784,0.06555501856004269,15749311.240000002,4530847.159999999,1422733.48
2018-12-20,0.6936756547477584,0.22688437782069087,0.07943996743155068,16031064.540000001,5243369.9799999995,1835882.8599999999
2018-12-21,0.6941933833734358,0.22523883722085916,0.08056777940570506,16395720.969999999,5319775.75,1902880.18
2018-12-24,0.694459425999941,0.2246507666724434,0.0808898073276155,14626955.79,4731675.76,1703730.4
2018-12-25,0.7093237997630837,0.21787838758082365,0.07279781265609264,19547740.04,6004352.43,2006182.11
2018-12-26,0.7106268295686835,0.21434286752638565,0.07503030290493087,16434167.600000001,4956956.96,1735173.12
2018-12-27,0.6918215674195253,0.22372573215224142,0.08445270042823333,18248230.0,5901230.62,2227615.29
2018-12-28,0.6834546030977512,0.22370856499849007,0.09283683190375876,16385830.110000001,5363414.8100000005,2225763.8600000003
2019-01-02,0.7016184138152417,0.22109190078079166,0.07728968540396665,15882188.55,5004747.86,1749568.33
2019-01-03,0.703925685721184,0.2210979111394918,0.07497640313932426,17690051.96,5556315.98,1884199.56
2019-01-04,0.624274281925923,0.2544682777108162,0.12125744036326072,20047182.8,8171683.870000001,3893913.5300000003
2019-01-07,0.6470663644579138,0.2564800769977052,0.09645355854438098,22468225.560000002,8905813.280000001,3349177.81
2019-01-08,0.6814024231603469,0.23444641082107784,0.08415116601857522,20435238.759999998,7031041.01,2523691.01
2019-01-09,0.6281287702326748,0.25530628565316715,0.11656494411415808,23827185.82,9684686.639999999,4421728.02
2019-01-10,0.6799855654441495,0.23271415122961978,0.08730028332623085,21318031.47,7295754.279999999,2736926.02
2019-01-11,0.6669365470454441,0.24219173163283203,0.0908717213217239,19738242.939999998,7167757.2,2689383.45
2019-01-14,0.698327308858045,0.22482229942284107,0.07685039171911397,19762850.16,6362531.38,2174886.7
2019-01-15,0.6373929697813845,0.2522083882027374,0.11039864201587811,20356680.759999998,8054882.760000001,3525846.7199999997
2019-01-16,0.6712489103397383,0.24172400749070497,0.08702708216955658,20435406.65,7359011.41,2649440.15
2019-01-17,0.6777944493640952,0.23253988804505832,0.08966566259084661,19924614.75,6835800.57,2635834.19
2019-01-18,0.6294667153838392,0.25186485882761855,0.11866842578854217,20547113.5,8221397.12,3873586.25
2019-01-21,0.6380764465362418,0.25502211582443635,0.10690143763932186,19852463.950000003,7934499.68,3326023.0
